year,month,latitude,longitude,temperature,precipitation,wind_speed,humidity,pressure,extreme_event
1991,2,-80.57900235842851,117.61727757516661,18.85660000469238,26.645671812310702,8.453230870511678,93.68087865539378,1012.6227020839223,0
1979,3,-21.874243772543565,-133.22522716714752,-1.6528466713245216,11.11628738228928,9.147553810973655,98.76733881622967,998.4380588699543,1
1965,1,-24.67003106772144,23.39436876309128,8.637104543219188,26.58259015399091,5.243327366219929,43.86216626417656,991.9761941406764,0
1995,9,89.18648832676627,131.95727342967126,5.720660400622794,3.751101281068858,10.298094421840156,39.388373589685315,1063.494350034637,0
2015,8,-9.656576784424416,25.85129889857535,16.42092245620345,42.87584553069427,12.279455079572708,33.948095043255336,985.0685766756342,0
2021,2,-29.957481095003928,146.591935761824,20.747012616653485,96.08926744725478,10.713541268792072,90.78079127129294,1011.6448287130677,0
1959,9,14.485501209001427,159.4741740537753,22.42152804376457,64.6014334855589,5.617756233904274,50.63003927995281,1037.4516761631442,0
1951,7,-74.02186906060167,-27.941572013649875,24.98816644778151,22.345148991320084,9.34778150907977,30.126842370847616,1023.5811372985655,0
1958,9,83.09983247186636,-44.16708189372349,28.72116846572371,4.554869610165747,20.10303891605036,45.66726602395002,1003.5292888808868,1
2013,6,24.29280820638597,157.07561542889647,21.07245453683406,11.291695806695325,4.359526514547997,53.83087560695929,989.1570572890932,0
1961,6,45.87080758935261,63.05042201388051,33.873358988944155,39.42680562768905,9.655102340913652,99.36903186476798,1015.5957288651905,1
1958,11,-59.313971128694845,-138.23183471465904,16.19502521264682,11.600202201392142,1.750228611996572,66.64791156999571,960.2096950173024,0
1985,4,-16.293986459063305,-164.77497027983478,13.266788457494522,39.260175236293556,12.586635542269814,44.32997633165709,1016.3973412079174,0
1985,10,-13.91595958868588,23.266458359014734,21.0730736336004,13.172178945544882,12.977510125962127,53.437284129941574,1013.6965317378908,0
1983,10,57.92515990219562,154.86154755783286,12.835888250074113,94.49856967829541,9.50409881442128,53.12153812898149,1034.402438570532,0
1955,2,-89.7773976433063,123.92953286609463,33.525647287750495,25.31441936712964,8.74840193861101,31.380802252422285,990.1332051383114,1
1991,7,-35.84644049641409,63.30518872716112,26.30983473135212,14.088355084638362,17.749889405001326,39.462813792000105,1006.5305720030786,0
1978,5,86.6225473819747,-129.9182943992085,22.502781441995143,83.65249121621557,3.834336774527393,78.66375217922479,1021.7380329367503,0
1957,11,-4.520422168880643,-88.4767018504696,16.314193440413508,20.991309184514105,3.259872582286321,38.417569059951425,1017.1113551740713,0
2022,6,-21.145269556078517,135.18404155894183,10.925228285851372,5.91033871197636,9.094792234892125,46.151399362428315,986.1470700617916,0
1962,2,-68.43077963682366,-114.18939480351584,22.013250045677598,42.24614148077224,9.555538974903849,54.55161088830161,1000.0499653923223,0
1984,5,85.34963315304279,-79.76181302984355,3.7290254815304102,43.56159082222108,11.484097599746438,83.04144611516057,1040.998231204628,0
1983,10,-86.39525593335159,-133.34376556964088,30.343635334410205,62.7099431111297,9.064866727462022,70.7680675407558,1018.1865277058223,0
1998,4,42.692440501303764,63.39896330918799,13.223632946146266,13.736280764872872,6.688799102196997,78.22999894919978,979.7176770404554,0
1973,9,48.34796486193153,159.83362993075548,18.051067332407293,29.328790432528407,5.559804765903927,69.69086277941206,1030.6646429335467,0
2012,6,-46.14179110850401,-83.17150862566106,5.903989238067112,16.589913166597363,5.656886541844721,77.85146976553082,981.0147054789444,0
1987,2,30.880519850346715,-8.853621173973465,22.229862631192212,4.22094081718468,19.109019821075933,30.19895075647807,1006.859590047745,1
1994,1,-73.27275401170982,48.36230629603355,10.462583871616715,104.62181120804274,5.946915075810121,95.16287010600007,1024.2655310915295,0
1985,5,-43.731492042225625,179.80784935762705,21.492287903050983,65.25780736139454,1.3090983166479508,37.764416161236454,1037.2741176003747,0
2015,9,51.8223578926077,-142.26909660087404,22.573934689773893,17.93836080778332,10.087028395715565,58.43743671838334,966.241515246784,0
1997,6,65.64351456603725,-0.5145121779447095,8.523678864114595,45.736222066391534,17.701468206901144,83.97268591713984,1027.2318021494139,0
1953,10,19.527554278762437,-41.356756835099986,3.764708790860052,11.236226778978477,0.6547439526138072,60.466150260659674,1030.2344928010093,0
1951,12,1.2309177276868724,131.69525948004787,30.318999165445447,110.47141686892215,5.972999605819027,96.2789786167261,1001.8596906368374,0
1955,7,-61.325276288583545,-8.651616835803878,13.07700965970918,6.103090643187644,20.277160702241876,62.731226394913676,1014.818181788687,1
1964,5,-78.64037404575296,-140.0480911493467,17.248488160456382,0.1922263118648315,11.033920162003096,91.24575839218699,951.9605654531731,0
1977,10,-68.82317487475945,48.39269230317012,19.85464524646742,34.85858317083161,5.786767702209264,86.75796793535896,958.0403937038418,0
1959,6,-49.07568598270222,97.4810225749967,2.4629987010177956,43.74878176178106,7.337063225523606,98.66904119590782,1035.1706544001652,0
1965,5,-28.498589658554252,-178.96274940037875,19.626661368198874,43.252003704903366,9.217159779623385,94.85834465256828,1002.2220954202807,0
1992,11,-21.4362854080223,129.2244067514266,15.991265361546372,2.802700295797264,10.085718605777338,92.8686684299015,1006.0757553699572,0
2001,9,-27.662081653979364,-113.03171999796038,8.564693022956089,18.847075588848575,13.140169696918331,81.21230383636279,1017.6935280738805,0
2013,6,-46.97004020449219,18.744971275216017,3.434640151622707,34.577317812292364,6.333203059786161,55.689870308775454,1005.6813557844625,0
2002,11,1.7503644153056683,-30.31289975251795,21.0588554795727,12.204264441244291,9.943539607526969,37.42877929954317,1003.826157329261,0
1954,8,58.55149948192144,79.07537397979092,26.277120081948794,103.03133696331639,2.0847684330354594,78.2051536585073,1020.889781238201,0
1973,2,-39.65336307513374,-46.38181867713294,16.78590517392803,4.5569554616986006,6.762374428601569,98.50578569365754,983.0892748464122,0
1965,12,79.62966343840196,133.11474360541587,0.6553465815031316,33.41145568609931,5.689604209140601,80.86231061323082,1036.198353037212,0
1993,9,67.20059911029261,82.97868994516449,4.426671828252697,58.78806869130098,6.923555406182368,95.01105584941348,1008.394999502513,0
1979,5,-60.88244195662027,53.176741582651744,10.678762906759463,15.173712427576916,2.725396107755014,86.30132990688617,992.8868299851825,0
1986,7,51.52967221627702,106.64661440262756,30.6461974116075,48.94032993085149,3.657693590523677,41.41802725816751,990.1958063095534,1
1963,10,13.425728817197992,91.44829257421765,12.532493379011244,88.4173301413156,16.122773469098075,47.44426394139011,1013.8530377291065,0
1982,1,11.983565190855344,-167.0620770282408,10.314310772018,10.556856825563713,3.677643335668706,53.93059212336453,1006.8728458044325,0
2021,10,-19.6123026495286,-37.89563261586187,-1.7348479967611468,124.57879710286397,7.9176609698437375,41.77823110366029,982.0231985096248,1
2009,5,0.20753985276175513,155.09062703393636,8.43315209889889,40.322348972392355,1.6770705179403538,70.71559328711047,1000.9632978924373,0
1978,12,-18.507820062742013,-134.73926316279858,2.670636460091698,17.77892043202979,3.171763351075958,98.28153668944658,996.8160199423437,0
2016,10,7.151871376789714,85.35475815553843,4.968201690772,28.181289960671453,35.05396762263305,83.30211834053111,1038.2371307304174,1
1992,2,23.031009499074443,170.85305208071867,16.199506801587425,18.71226904005886,11.66029495991233,59.63707243472233,1015.6090482994348,0
1995,12,31.374685153628718,-161.20849354381022,10.988357943888227,64.56942404864951,5.74052629928301,30.315313668620206,1044.3867885674113,0
2012,6,5.846614660696716,65.58979702557977,31.994944526713457,79.55551062895448,3.479752534217155,51.92932077967251,998.8005155126549,1
2007,11,39.855972119171696,-11.464509131629057,25.780033727074766,89.46933202629982,3.700804951331354,66.87315013845506,1007.1773622251194,0
1956,1,-64.56995113040895,28.50309193489997,8.911160621896613,212.61399328565778,23.17444753338087,52.69756116963794,1020.7310645047143,1
1978,3,-51.84315163759707,-149.27711886564305,5.83182158259485,78.33911020895368,12.480225138725501,37.77244461167017,1025.0826522114808,0
1978,5,57.37230073336863,-164.5174973279018,28.826419356641928,45.987845442616646,0.08060631174331662,60.99354698033262,1027.4198214490593,0
1994,4,-31.944963987645266,60.07199779833181,31.60042489483483,20.716738757620753,5.885960275333928,47.727697187600135,995.2438089513305,1
1980,3,-85.87911150429835,116.39139473545845,-6.942482435455322,39.3284565677448,2.0999791348454484,93.6462663523051,995.8064172601881,1
2012,10,-62.3175930597544,101.5255205758682,15.928576239717014,2.0967646999105694,9.231422021114218,37.122816995071105,1005.8915945702564,0
2012,5,-49.749401790663974,15.770062031845441,12.481216921032727,68.2902995342612,9.076692546925482,33.440684010729726,1042.618137281712,0
1951,11,82.3181198210257,-144.04794439097586,21.49120140059937,29.525517596906507,9.017933061262228,30.371991840840344,992.9863363313693,0
1977,8,13.147457207552876,67.69599978096497,34.42668124161504,1.0113205703406933,9.813813859300694,52.96487791399605,1002.4614998768669,1
2012,11,77.89153328572587,-92.92000192050746,10.159429806722017,3.227296272137725,3.5914374741654487,76.2270786740622,1027.5971582884638,0
1953,4,13.529403089392488,147.98473299625812,-5.60698514663914,24.507579255903597,7.107455265240105,81.12896270172548,1026.5270852949764,1
2020,1,-3.716200775186678,121.77552943645378,20.790077001492637,43.784020269912205,10.048844256168366,61.72831783672062,1024.1083673563585,0
2022,11,-33.52901558506271,75.37786815146072,28.899640686042027,31.20008460484301,20.99511906286526,77.90300553186867,1014.6168716155861,1
1977,7,19.1467699980076,161.58454409920694,11.962402184802253,48.27461567780366,16.28750143061884,55.19398253507544,991.6973275690053,0
1959,8,-64.94435556884463,-168.68814425594175,7.949625198603389,32.72462549347725,34.61984152854462,76.74643539906319,999.1844814219573,1
2012,3,71.68709291268706,85.03215302187431,10.627405946223007,54.19167851673541,10.584707727591447,32.84171897116614,1035.529803518579,0
1987,6,59.279832925431066,-61.11259943889408,23.502053671312346,12.367077830120277,5.610327472655969,57.352708919690286,1028.4727466651148,0
2001,2,-32.844339382187336,146.18371884709148,10.455390587150195,5.986676110035119,12.152968657931282,85.35947743432254,986.3003018444907,0
1994,7,81.50355496823298,-83.99692920168806,18.287603003428455,45.370756172065676,3.482222297379325,86.21042213213009,1030.3891525940965,0
1974,8,58.53613813480226,80.94833975340612,15.2780291573994,33.149284012102726,29.36073979333972,80.13041452129863,1039.1755687752868,1
2009,6,29.93523945030715,135.95292707428132,14.24620387577234,1.3617593796249579,8.727329611697373,44.29670343989051,1014.0766157742735,0
1982,6,-68.08285599745054,-165.00354538223434,22.01292326752233,23.940666890632436,14.792982869769878,47.30435832514433,1021.5256236135922,0
2002,5,-3.9178758513469916,-36.846871346867005,10.214201001358056,5.6094994808501415,8.252392850351315,99.72621090851585,1033.2297037115243,0
2012,8,1.0993598724151497,94.43125152789793,10.69413439817721,37.89568177057575,2.1383874421008375,37.23646050413719,999.085672076752,0
2008,1,-48.140755494231584,-16.22919977726866,22.97602849999754,25.190653436987976,6.885186874246169,42.64638892316866,1059.5919560924297,0
2002,10,-75.60622901532565,-83.78905327430569,5.1307467583134745,47.48615990821807,6.118622421660612,39.10183789550928,1037.4615595729306,0
1962,4,49.81025348490468,-100.87007442365159,6.197798091776729,81.89244002240419,1.1541344807564073,52.935847457853086,1023.4805629440692,0
1989,4,-68.0336906176089,-132.65342391010395,2.396857086564065,17.810087355807,1.1963820112009347,44.71230846637464,1012.3098431163057,0
1952,3,16.972335101119455,128.5666415482616,23.490109132765532,163.64298436505734,14.502437220717821,64.83815716834405,1022.895548892275,1
1953,3,78.5608512990589,27.127945170560167,13.947630319187324,38.35416612945038,3.4099667110361627,63.32144948160839,981.7943500267111,0
2006,4,67.69893466764765,-152.50141980307586,1.8638485392093358,48.15481067803817,8.318618632176891,93.10539336159121,1054.6417553581923,0
2009,11,-40.004527725132995,-42.271083514571245,23.538085623090687,57.07688300328972,6.980269326914983,32.431796321134705,1035.577831468847,0
1952,1,63.26075475922775,-47.61588571016043,9.444578384245645,54.94034485879432,6.141351529802589,52.39157036674344,1042.2802719360452,0
1952,11,-89.9401488983119,-114.57389134459332,6.283219211631147,35.76664805616606,8.683736298767165,71.76605243979631,1013.6151432736739,0
2004,11,-86.8161942696137,-23.217254830011342,13.04321441123048,27.997667717762614,16.309991435705044,72.33612332907747,1005.7942160784074,0
1951,2,18.459569491715683,-60.444228458470874,29.787236094678917,2.76411273225114,8.138929928652953,63.608836030994645,999.5138559329945,0
1969,9,-24.33632055398469,-56.95066602281429,11.050378035034297,1.116669459073306,14.582014425819931,87.09658785702436,1029.2714921769361,0
1952,10,-20.437048591353516,86.04956080366514,20.753388641155844,22.155326623293288,13.791286358752547,34.39055199901212,1002.7490584068746,0
2003,2,11.599396322198842,-99.62518121812933,22.270800204509538,20.297828240188203,10.658847066335085,87.08414359060951,1009.2528613363058,0
1994,5,-55.479157993465094,51.06958518792794,19.43273298006406,24.526250373937756,9.350315330074508,64.63279683049925,1023.927982533505,0
1982,9,-51.8840368802139,25.433864597136562,27.71071649674262,7.446362338693667,1.3892952872713125,39.36324865539015,999.8134336632733,0
2020,9,-2.7717143366043615,24.513304441632215,7.92883995367721,67.00266177559409,5.00256365780852,91.99913394783343,1033.878935279664,0
1982,8,45.76563798189534,58.682644611039336,4.5666515694966385,97.23309159805396,19.041533668864943,75.44601456786745,1012.6451784422029,0
2018,1,21.509595253365774,17.417533030435436,4.370333439750052,139.61071072647718,5.542734179673916,41.44819807768975,982.8376136340805,0
2005,1,-36.476091317369,136.53184134469848,13.555315847002067,33.89936408768082,7.5145971808886,32.35548063793186,999.5999464246335,0
2006,9,-12.53930804839419,63.208833102093536,5.52953342159471,60.34313198160384,7.10739028459421,39.87767538328545,1039.1637089994053,0
1967,11,-59.280343461000285,16.906770493699725,16.475409118653285,96.74148147169858,5.06401082374283,72.61585721262755,994.2599497327524,0
1988,8,-76.56663341932529,118.71472330355215,15.769884197248933,27.089257363508345,8.33603156908678,42.55073646820339,1030.8815497447524,0
1974,10,50.88528733394685,38.21276337605269,25.18573303186041,18.510651068889164,7.23452411351373,45.80341524125197,1015.4334687338915,0
2019,9,-42.23026634612497,-75.18807079733556,17.9114430823604,138.0128976635403,5.85284610563323,31.759780802941993,1009.5659939654178,0
2020,7,-58.00205018677532,-105.44582945643437,10.838481441385518,36.250115628423835,3.3815689372193414,80.60514705670226,1063.2518830156655,0
1961,3,34.49125000247747,-125.16199716143564,19.10849204432683,34.383499051118314,3.003763301611409,86.7255079831606,987.3156751414069,0
1966,3,21.249301371693477,143.80387651659657,4.698059801020593,9.82606061437151,13.280745050683578,85.77937237404862,998.1973279002043,0
2009,2,23.97413268242353,75.6487554473037,14.618593119756827,5.723147232907852,0.25369709220646847,38.929770595499896,1012.5313986203319,0
2020,5,-48.79897112760955,157.45623773915548,18.194012335955808,92.29184098059352,8.392346079269192,93.23107891721315,1061.3149878410018,0
1953,12,-48.12380305871742,37.18505005737947,16.293175981501264,47.61314925394347,16.152216191502397,77.0595180631856,1012.5779764641538,0
1970,12,-50.25552663858495,-9.575682661831479,19.15065094935984,19.71324704165669,9.260755454316104,92.82700356638051,1018.485058771109,0
2009,3,-58.72453278078699,-158.50206397047984,8.559539842872088,10.643340505639411,6.750527621467388,61.30123531714645,1006.2832900082673,0
1986,6,28.03026106109813,61.79122135657073,26.52031402809516,40.53995525967126,3.7449491356987967,60.58684027585884,1020.1725715712381,0
1969,2,62.64285934489226,29.595153516563215,33.22168949395707,43.84380106701943,7.874689940937046,84.91755630794268,1007.5236518672708,1
2017,12,40.37714454179903,176.4752016915437,-1.026761448585944,11.596199416599886,16.866987799916156,36.53084988337205,1026.9064520886652,1
1969,3,52.576854076897774,-93.90283999839251,2.8440200404575187,95.32679138695684,15.745387737415387,66.461182564442,1028.4837465297098,0
1970,5,-17.13628276466403,11.065447903260917,15.430830080243854,4.401378265207314,7.789285065116555,88.5468964941858,1008.317896743436,0
2021,12,27.733643166959666,54.344640642506135,12.43449019447126,22.010055275444813,13.912809865408786,88.11347941487,990.4903992380787,0
2002,11,-26.237476719940588,52.052822907243694,33.96412405772782,57.03181491635385,6.613139178806126,96.92929994396583,1014.8713969405147,1
1983,11,4.590831954355195,22.065675461424973,17.197843234244612,16.018553414332995,5.159539038884125,78.87908154713826,1041.0424349684233,0
1990,1,-3.3057276237247777,99.69408371780116,28.925452537259574,87.91870902622742,12.645234243697743,44.54394406078099,996.4667881244158,0
1989,1,-58.16031387410621,-106.20676457034608,-5.491238864536001,67.32827089540851,19.89100955844801,31.419622042620656,1019.678337807866,1
1951,10,-20.325823139586447,81.22579209878973,23.14169483332352,77.80027096840548,20.86099800122136,63.559105903897134,988.8851913997477,1
1961,9,83.48800958682318,43.10444571591211,7.84483180741679,6.340929321918683,9.60612264995512,65.95927059357888,992.2038533104695,0
2007,7,-45.255553611310425,142.5870402460464,7.684574303803426,7.57296437681845,3.3797262235519443,46.8183809149252,1039.0073167060598,0
2000,1,-65.91532746969203,124.98999805208939,12.51641973587876,16.87680175483186,0.7971550466515421,38.72882129865222,1026.8306676529855,0
1973,12,-14.655488107691653,-66.54706591228083,0.7541636026890792,36.4985635759393,3.9526920508845014,71.03457163333563,1019.9793026007685,0
1981,8,52.26079245482666,-80.5545630089449,19.427855253218524,68.91949949659961,8.812689999672639,83.4978971816899,966.5645347138341,0
1992,3,14.786681360395008,173.39519658688124,16.90714966716795,90.5565620406309,16.70247921454964,99.52078725131123,1001.9421425712659,0
1957,8,32.57546890288401,9.815465129492367,17.661922481872704,60.926464548402215,2.706780369859634,83.0811832047363,1025.1362800617337,0
1966,5,-55.854927328558105,146.31154700919728,23.87031022132906,131.97068672744444,8.644520788923533,85.55426899789066,984.0186898415802,0
2010,1,21.41067474138987,-121.00283143902641,30.14782046194154,67.1126316218163,7.262098711448136,73.15226147601582,1005.9222922018281,0
1952,7,-31.769928915934727,51.414809328062745,11.362889509124528,18.28346986617984,6.374957197812804,99.01458612790124,1028.3330742123862,0
1951,5,60.17460587185815,111.54966744981101,19.773506397364738,15.399768841088118,8.350522840817185,74.79694695801993,982.7772257331039,0
1998,6,23.273785081932516,161.06228985112085,17.929882083349792,59.568041912204386,25.67962810653283,90.2177300479793,979.4142682610241,1
1962,6,-54.20587000044674,-58.557549233871555,18.776145063289395,10.713561890502492,7.554352938178565,96.2049252368669,983.1234376751164,0
2019,8,-78.36899762806449,80.99322117265888,18.925976644659833,4.864922349473365,10.223778868082533,95.09009503503927,1019.6897042322303,0
1987,9,-82.3260223283341,13.972683254262847,30.90503344564839,37.98816624112072,2.3113475901061413,56.69907406483496,1001.860029422742,1
